EmployeeID,Age,BusinessTravel,MonthlyIncome,JobSatisfaction,Bonus,Department,DistanceFromHome,Education,EducationField,EnvSatisfaction,Gender,JobRole,MaritalStatus,PerformanceRating,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,OverTime,Attrition
1499,30,Travel_Rarely,2064,3,8256,Human Resources,1,3,Life Sciences,3,Male,Human Resources,Divorced,4,3,5,1,No,No
1501,55,Travel_Rarely,4035,3,12105,Research & Development,4,4,Life Sciences,4,Male,Healthcare Representative,Married,3,2,3,1,Yes,No
1502,33,Travel_Rarely,3838,2,11514,Research & Development,4,4,Medical,1,Female,Laboratory Technician,Married,3,5,5,0,No,No
1503,47,Travel_Rarely,4591,3,13773,Sales,14,3,Medical,3,Female,Sales Executive,Married,3,4,5,1,Yes,No
1504,28,Travel_Frequently,2561,1,7683,Research & Development,2,2,Medical,3,Male,Laboratory Technician,Single,3,2,0,0,No,Yes
1506,28,Travel_Rarely,1563,3,4689,Research & Development,1,3,Life Sciences,1,Male,Research Scientist,Divorced,3,2,1,0,No,No
1507,28,Travel_Frequently,4898,1,14694,Sales,7,3,Life Sciences,3,Male,Sales Executive,Single,3,5,4,1,No,No
1509,49,Travel_Rarely,4789,1,19156,Research & Development,3,2,Medical,3,Female,Laboratory Technician,Married,4,3,3,1,No,No
1513,29,Travel_Frequently,3180,2,9540,Research & Development,2,1,Life Sciences,4,Female,Laboratory Technician,Married,3,3,3,0,No,No
1514,28,Travel_Rarely,6549,2,19647,Research & Development,29,1,Life Sciences,3,Male,Manufacturing Director,Married,3,2,8,1,No,No
1515,33,Travel_Rarely,6388,3,19164,Research & Development,8,5,Life Sciences,4,Male,Healthcare Representative,Single,3,6,0,0,Yes,No
1516,32,Travel_Rarely,11244,4,44976,Research & Development,10,3,Medical,3,Male,Manager,Single,4,5,5,0,No,No
1520,54,Travel_Frequently,16032,4,64128,Research & Development,11,4,Medical,2,Female,Manager,Divorced,4,2,14,1,No,No
1522,29,Travel_Rarely,2362,1,7086,Research & Development,1,4,Technical Degree,1,Male,Research Scientist,Single,3,2,9,0,No,Yes
1523,44,Travel_Rarely,16328,1,48984,Research & Development,28,3,Life Sciences,4,Male,Research Director,Married,3,1,20,14,No,No
1525,39,Travel_Rarely,8376,2,25128,Research & Development,6,3,Life Sciences,2,Female,Manufacturing Director,Single,3,3,2,2,No,No
1527,46,Travel_Rarely,16606,2,49818,Sales,3,3,Life Sciences,3,Female,Manager,Married,3,2,13,5,No,No
1529,35,Travel_Rarely,8606,2,25818,Research & Development,16,3,Life Sciences,4,Female,Healthcare Representative,Single,3,3,11,3,No,No
1533,23,Travel_Rarely,2272,3,6816,Research & Development,20,1,Life Sciences,1,Male,Laboratory Technician,Single,3,2,4,1,No,No
1534,40,Travel_Rarely,2018,1,6054,Research & Development,9,4,Life Sciences,4,Male,Laboratory Technician,Single,3,3,5,1,No,Yes
1535,34,Travel_Rarely,7083,3,21249,Sales,1,3,Technical Degree,4,Male,Sales Executive,Married,3,3,10,8,Yes,No
1537,31,Travel_Frequently,4084,3,12252,Research & Development,3,3,Life Sciences,4,Female,Research Scientist,Single,3,2,7,7,No,Yes
1539,50,Travel_Frequently,14411,4,43233,Research & Development,22,5,Medical,3,Male,Research Director,Single,3,2,32,13,Yes,No
1541,34,Travel_Rarely,2308,3,9232,Sales,7,2,Technical Degree,2,Male,Sales Representative,Married,4,4,11,5,Yes,No
1542,42,Travel_Rarely,4841,2,14523,Research & Development,2,3,Medical,3,Male,Laboratory Technician,Married,3,3,1,0,No,No
1543,37,Travel_Rarely,4285,4,12855,Research & Development,13,3,Medical,1,Male,Research Scientist,Married,3,2,10,3,No,No
1544,29,Travel_Rarely,9715,1,29145,Research & Development,8,1,Other,3,Female,Healthcare Representative,Married,3,3,7,0,No,No
1545,33,Travel_Rarely,4320,2,12960,Research & Development,25,3,Life Sciences,4,Male,Manufacturing Director,Single,3,2,5,0,No,No
1546,45,Travel_Rarely,2132,4,8528,Research & Development,28,3,Technical Degree,4,Male,Research Scientist,Married,4,3,5,0,No,No
1547,42,Travel_Frequently,10124,4,30372,Research & Development,2,3,Life Sciences,4,Male,Healthcare Representative,Married,3,3,20,13,Yes,No
1548,40,Travel_Rarely,5473,1,16419,Sales,9,2,Medical,1,Male,Sales Executive,Married,3,5,8,7,No,No
1549,33,Travel_Rarely,5207,3,15621,Research & Development,28,4,Life Sciences,2,Male,Laboratory Technician,Married,3,3,15,5,Yes,No
1550,40,Travel_Rarely,16437,4,65748,Human Resources,6,2,Medical,3,Male,Manager,Single,4,2,21,7,Yes,No
1551,24,Travel_Rarely,2296,1,6888,Research & Development,21,2,Technical Degree,3,Male,Laboratory Technician,Divorced,3,3,1,0,No,No
1552,40,Non-Travel,4069,4,12207,Research & Development,8,2,Life Sciences,4,Male,Healthcare Representative,Divorced,3,2,2,2,Yes,No
1553,45,Travel_Rarely,7441,2,22323,Research & Development,1,4,Technical Degree,1,Male,Healthcare Representative,Divorced,3,4,10,7,No,No
1554,35,Travel_Rarely,2430,3,9720,Sales,28,4,Life Sciences,2,Female,Sales Representative,Married,4,5,5,4,No,No
1555,32,Travel_Rarely,5878,2,17634,Research & Development,5,2,Life Sciences,4,Female,Research Scientist,Married,3,2,7,2,No,No
1556,36,Travel_Rarely,2644,4,10576,Sales,2,4,Life Sciences,3,Male,Sales Representative,Single,4,3,3,1,Yes,No
1557,48,Travel_Rarely,6439,3,19317,Sales,16,4,Life Sciences,3,Female,Sales Executive,Divorced,3,2,8,7,No,No
1558,29,Travel_Rarely,2451,3,7353,Research & Development,9,3,Life Sciences,3,Male,Research Scientist,Married,3,2,1,0,No,No
1560,33,Travel_Rarely,6392,1,19176,Sales,8,4,Life Sciences,1,Male,Sales Executive,Married,3,6,2,2,No,No
1562,30,Travel_Rarely,9714,1,29142,Sales,1,3,Life Sciences,2,Male,Sales Executive,Married,3,4,10,6,No,Yes
1563,38,Travel_Frequently,6077,3,18231,Human Resources,10,4,Human Resources,3,Male,Human Resources,Married,3,2,6,1,No,No
1564,35,Travel_Rarely,2450,1,7350,Research & Development,1,3,Medical,4,Male,Laboratory Technician,Single,3,3,3,1,No,No
1568,30,Travel_Rarely,9250,2,27750,Sales,29,4,Technical Degree,3,Male,Sales Executive,Married,3,3,4,1,No,No
1569,35,Travel_Rarely,2074,1,6222,Research & Development,2,3,Life Sciences,1,Female,Laboratory Technician,Divorced,3,2,1,0,Yes,Yes
1572,53,Travel_Rarely,10169,4,30507,Research & Development,2,5,Technical Degree,3,Female,Manufacturing Director,Married,3,4,33,1,No,Yes
1573,38,Travel_Rarely,4855,2,14565,Research & Development,2,3,Medical,3,Male,Manufacturing Director,Married,3,2,5,1,No,Yes
1574,32,Non-Travel,4087,1,12261,Research & Development,1,4,Technical Degree,4,Male,Research Scientist,Married,3,3,6,1,No,No
1576,48,Travel_Rarely,2367,1,7101,Research & Development,15,4,Other,3,Female,Research Scientist,Married,3,3,8,7,No,No
1577,34,Travel_Rarely,2972,4,8916,Research & Development,7,4,Medical,1,Male,Research Scientist,Single,3,4,1,0,No,No
1578,55,Travel_Rarely,19586,4,78344,Sales,26,5,Marketing,3,Male,Manager,Married,4,3,36,2,No,No
1580,34,Travel_Rarely,5484,4,16452,Research & Development,1,4,Life Sciences,2,Male,Research Scientist,Married,3,3,2,2,No,No
1581,26,Travel_Rarely,2061,4,8244,Research & Development,3,3,Life Sciences,1,Female,Research Scientist,Married,4,5,1,0,No,No
1582,38,Travel_Rarely,9924,2,29772,Sales,14,3,Life Sciences,3,Male,Sales Executive,Married,3,3,9,7,No,No
1583,38,Travel_Rarely,4198,2,12594,Sales,16,3,Life Sciences,2,Female,Sales Executive,Single,3,5,3,1,No,No
1585,36,Travel_Rarely,6815,3,20445,Sales,1,4,Life Sciences,2,Female,Sales Executive,Single,3,5,1,0,No,No
1586,29,Travel_Rarely,4723,1,14169,Research & Development,3,1,Medical,2,Male,Laboratory Technician,Single,3,3,10,1,Yes,No
1587,35,Travel_Rarely,6142,3,18426,Research & Development,10,4,Medical,1,Female,Healthcare Representative,Single,3,4,5,0,Yes,No
1588,39,Travel_Rarely,8237,3,24711,Sales,6,3,Medical,4,Male,Sales Executive,Married,3,3,7,7,No,No
1590,29,Travel_Frequently,8853,4,26559,Research & Development,2,1,Life Sciences,1,Male,Healthcare Representative,Divorced,3,0,6,1,No,No
1591,50,Travel_Rarely,19331,3,57993,Sales,9,3,Marketing,3,Male,Manager,Married,3,2,1,0,Yes,No
1592,23,Travel_Rarely,2073,3,6219,Research & Development,10,3,Technical Degree,4,Male,Research Scientist,Married,3,2,2,2,No,No
1594,36,Travel_Frequently,5562,1,16686,Research & Development,6,4,Life Sciences,1,Male,Laboratory Technician,Married,3,3,3,0,Yes,No
1595,42,Travel_Rarely,19613,4,78452,Research & Development,9,2,Other,4,Male,Manager,Single,4,2,1,0,No,No
1596,35,Travel_Rarely,3407,3,10221,Research & Development,28,3,Life Sciences,2,Male,Laboratory Technician,Married,3,3,10,6,No,No
1597,34,Travel_Frequently,5063,3,15189,Research & Development,10,4,Technical Degree,4,Male,Healthcare Representative,Married,3,3,8,7,No,No
1598,40,Travel_Rarely,4639,1,13917,Sales,14,2,Life Sciences,4,Female,Sales Executive,Married,3,2,5,1,No,No
1599,43,Travel_Rarely,4876,2,14628,Research & Development,27,3,Technical Degree,4,Male,Laboratory Technician,Divorced,3,0,6,0,No,No
1601,35,Travel_Rarely,2690,4,8070,Research & Development,7,2,Life Sciences,3,Male,Laboratory Technician,Married,3,5,1,0,No,No
1602,46,Travel_Rarely,17567,1,52701,Sales,1,4,Life Sciences,4,Male,Manager,Single,3,5,26,0,No,No
1604,28,Travel_Rarely,2408,2,7224,Research & Development,24,3,Medical,3,Male,Laboratory Technician,Married,3,3,1,0,Yes,Yes
1605,22,Non-Travel,2814,3,8442,Research & Development,26,2,Other,2,Female,Research Scientist,Married,3,2,4,1,Yes,No
1606,50,Travel_Frequently,11245,3,33735,Research & Development,20,5,Medical,2,Male,Healthcare Representative,Married,3,3,30,12,Yes,No
1607,32,Travel_Rarely,3312,4,9936,Research & Development,5,4,Other,2,Female,Research Scientist,Married,3,3,3,0,No,No
1608,44,Travel_Rarely,19049,4,57147,Research & Development,7,3,Medical,2,Female,Research Director,Divorced,3,4,22,1,Yes,No
1609,30,Travel_Rarely,2141,2,6423,Research & Development,7,3,Medical,2,Male,Research Scientist,Married,3,3,6,1,No,No
1611,45,Travel_Rarely,5769,1,17307,Research & Development,5,5,Medical,3,Female,Laboratory Technician,Single,3,3,10,1,Yes,No
1612,45,Non-Travel,4385,1,13155,Sales,26,3,Marketing,1,Male,Sales Executive,Married,3,2,10,4,No,No
1613,31,Travel_Frequently,5332,1,15996,Sales,2,4,Other,4,Male,Sales Executive,Single,3,3,5,0,No,No
1614,36,Travel_Rarely,4663,3,13989,Research & Development,12,4,Life Sciences,3,Female,Manufacturing Director,Married,3,2,3,1,Yes,No
1615,34,Travel_Frequently,4724,4,14172,Research & Development,10,4,Life Sciences,3,Male,Manufacturing Director,Divorced,3,3,9,7,No,No
1617,49,Travel_Rarely,3211,1,9633,Research & Development,25,4,Life Sciences,3,Female,Laboratory Technician,Married,3,3,9,1,No,No
1618,39,Travel_Rarely,5377,1,16131,Research & Development,10,5,Medical,2,Male,Manufacturing Director,Married,3,3,7,7,No,No
1619,27,Travel_Rarely,4066,1,12198,Research & Development,19,3,Other,4,Male,Laboratory Technician,Divorced,3,3,7,0,No,No
1621,35,Travel_Rarely,5208,1,15624,Research & Development,18,5,Life Sciences,2,Male,Research Scientist,Married,3,2,16,1,No,No
1622,28,Travel_Rarely,4877,1,19508,Research & Development,27,3,Medical,2,Female,Manufacturing Director,Divorced,4,5,5,0,No,No
1623,21,Travel_Rarely,3117,4,9351,Research & Development,5,1,Medical,3,Male,Research Scientist,Single,3,2,2,2,No,No
1624,18,Travel_Frequently,1569,4,4707,Sales,3,2,Medical,2,Female,Sales Representative,Single,3,2,0,0,Yes,Yes
1625,47,Travel_Rarely,19658,3,58974,Human Resources,26,4,Life Sciences,4,Female,Manager,Married,3,2,5,1,No,No
1627,39,Travel_Rarely,3069,3,9207,Research & Development,3,2,Medical,3,Male,Laboratory Technician,Divorced,3,3,10,0,No,No
1628,40,Travel_Rarely,10435,3,31305,Research & Development,15,3,Life Sciences,1,Female,Manufacturing Director,Married,3,2,18,14,No,No
1630,35,Non-Travel,4148,3,12444,Research & Development,8,4,Life Sciences,3,Female,Healthcare Representative,Married,3,5,14,2,No,No
1631,37,Travel_Rarely,5768,3,17304,Research & Development,19,3,Life Sciences,3,Male,Manufacturing Director,Married,3,2,4,0,No,No
1633,39,Travel_Frequently,5042,3,15126,Research & Development,4,3,Medical,1,Female,Manufacturing Director,Single,3,2,9,3,No,No
1635,45,Travel_Rarely,5770,4,17310,Research & Development,2,2,Other,4,Female,Manufacturing Director,Divorced,3,3,10,3,No,No
1638,38,Travel_Rarely,7756,3,23268,Research & Development,2,2,Medical,4,Female,Manufacturing Director,Married,3,6,5,0,Yes,No
1639,35,Travel_Rarely,10306,1,30918,Sales,10,3,Medical,4,Male,Sales Executive,Married,3,3,13,6,No,Yes
1640,37,Travel_Rarely,3936,2,11808,Research & Development,10,3,Medical,2,Female,Research Scientist,Married,3,2,8,7,No,No
1641,40,Travel_Rarely,7945,4,23835,Research & Development,16,3,Life Sciences,3,Female,Manufacturing Director,Single,3,2,4,3,Yes,No
1642,44,Travel_Frequently,5743,4,17229,Human Resources,1,5,Human Resources,1,Male,Human Resources,Married,3,3,10,0,Yes,No
1644,48,Travel_Frequently,15202,4,60808,Research & Development,4,5,Medical,3,Male,Manager,Married,4,3,2,2,No,No
1645,35,Travel_Rarely,5440,4,16320,Sales,15,2,Medical,1,Male,Sales Executive,Divorced,3,2,2,2,Yes,Yes
1646,24,Travel_Frequently,3760,4,11280,Research & Development,2,1,Technical Degree,1,Female,Research Scientist,Single,3,2,6,1,Yes,No
1647,27,Travel_Rarely,3517,3,10551,Research & Development,8,3,Medical,2,Female,Research Scientist,Married,3,0,3,0,No,No
1648,27,Travel_Frequently,2580,4,7740,Research & Development,2,3,Medical,4,Male,Research Scientist,Single,3,0,4,1,No,No
1649,40,Travel_Rarely,2166,1,6498,Research & Development,7,3,Life Sciences,1,Male,Laboratory Technician,Single,3,3,4,0,Yes,Yes
1650,29,Travel_Rarely,5869,3,17607,Sales,10,3,Medical,3,Male,Sales Executive,Single,3,2,5,1,No,No
1651,36,Travel_Rarely,8008,1,24024,Research & Development,5,4,Life Sciences,2,Female,Healthcare Representative,Married,3,6,3,0,No,No
1653,25,Travel_Frequently,5206,3,15618,Research & Development,2,1,Life Sciences,4,Male,Manufacturing Director,Divorced,3,6,7,0,No,No
1654,39,Travel_Rarely,5295,2,21180,Research & Development,12,3,Medical,4,Male,Manufacturing Director,Married,4,3,5,1,No,No
1655,49,Travel_Rarely,16413,2,49239,Research & Development,22,4,Other,1,Female,Research Director,Married,3,2,4,1,No,No
1656,50,Travel_Rarely,13269,1,39807,Research & Development,17,5,Life Sciences,4,Female,Research Director,Divorced,3,3,14,1,No,No
1657,20,Travel_Rarely,2783,3,8349,Sales,2,3,Medical,3,Female,Sales Representative,Single,3,3,2,2,No,No
1658,34,Travel_Rarely,5433,2,16299,Research & Development,3,3,Life Sciences,4,Female,Research Scientist,Divorced,3,2,11,7,No,No
1659,36,Travel_Rarely,2013,2,6039,Research & Development,7,3,Life Sciences,1,Male,Laboratory Technician,Single,3,4,4,1,No,No
1661,49,Travel_Rarely,13966,3,41898,Research & Development,6,1,Life Sciences,3,Female,Healthcare Representative,Married,3,3,15,2,Yes,No
1662,36,Non-Travel,4374,3,13122,Research & Development,1,4,Medical,4,Female,Manufacturing Director,Married,3,6,3,1,No,No
1664,36,Travel_Rarely,6842,1,27368,Research & Development,3,2,Life Sciences,4,Male,Healthcare Representative,Divorced,4,3,5,0,No,No
1665,54,Travel_Rarely,17426,3,69704,Research & Development,22,5,Medical,2,Female,Manager,Married,4,6,10,4,No,No
1666,43,Travel_Rarely,17603,3,70412,Research & Development,15,2,Life Sciences,3,Male,Research Director,Married,4,3,14,6,No,No
1667,35,Travel_Frequently,4581,4,18324,Sales,12,4,Other,4,Male,Sales Executive,Single,4,2,11,6,Yes,Yes
1668,38,Travel_Frequently,4735,4,14205,Research & Development,1,3,Life Sciences,4,Male,Research Scientist,Married,3,4,13,2,No,No
1669,29,Travel_Rarely,4187,2,12561,Sales,5,3,Medical,1,Male,Sales Executive,Divorced,3,3,10,0,Yes,No
1670,33,Travel_Rarely,5505,4,16515,Sales,2,4,Medical,4,Male,Sales Executive,Divorced,3,5,6,0,No,No
1671,32,Travel_Rarely,5470,2,16410,Research & Development,2,3,Medical,4,Male,Research Scientist,Divorced,3,4,9,1,No,No
1673,31,Travel_Rarely,5476,4,16428,Sales,5,4,Life Sciences,1,Female,Sales Executive,Married,3,2,10,0,No,No
1674,49,Travel_Rarely,2587,1,7761,Research & Development,16,3,Medical,4,Female,Laboratory Technician,Divorced,3,2,2,2,Yes,No
1675,38,Travel_Frequently,2440,2,9760,Research & Development,2,3,Medical,4,Female,Laboratory Technician,Single,4,3,4,3,No,No
1676,47,Travel_Rarely,15972,2,47916,Sales,2,4,Life Sciences,2,Female,Manager,Divorced,3,2,3,1,No,No
1677,49,Travel_Rarely,15379,3,46137,Research & Development,1,3,Life Sciences,3,Male,Manager,Single,3,2,8,0,No,No
1678,41,Travel_Rarely,7082,3,21246,Sales,23,2,Life Sciences,4,Male,Sales Executive,Single,3,2,2,0,Yes,No
1680,20,Travel_Rarely,2728,1,8184,Sales,9,1,Life Sciences,4,Male,Sales Representative,Single,3,3,2,0,No,No
1681,33,Non-Travel,5368,4,21472,Sales,16,3,Life Sciences,3,Female,Sales Executive,Divorced,4,2,6,1,Yes,No
1682,36,Travel_Rarely,5347,3,16041,Research & Development,26,4,Life Sciences,1,Male,Healthcare Representative,Married,3,2,3,0,No,No
1683,44,Travel_Rarely,3195,4,9585,Human Resources,1,3,Life Sciences,3,Female,Human Resources,Divorced,3,2,2,2,Yes,No
1684,23,Travel_Rarely,3989,3,11967,Research & Development,8,1,Medical,4,Male,Laboratory Technician,Single,3,2,5,1,Yes,Yes
1687,38,Travel_Rarely,3306,3,9918,Research & Development,4,2,Medical,4,Female,Laboratory Technician,Married,3,5,0,0,No,No
1689,53,Travel_Rarely,7005,4,21015,Research & Development,24,4,Medical,2,Male,Healthcare Representative,Married,3,2,4,1,No,No
1691,48,Travel_Frequently,2655,3,7965,Sales,7,2,Medical,4,Female,Sales Representative,Married,3,3,9,7,Yes,Yes
1692,32,Travel_Rarely,1393,2,4179,Research & Development,2,4,Life Sciences,4,Male,Laboratory Technician,Single,3,2,1,0,No,Yes
1693,26,Non-Travel,2570,4,10280,Research & Development,7,3,Medical,4,Male,Laboratory Technician,Single,4,5,7,5,No,No
1694,55,Travel_Rarely,3537,2,10611,Research & Development,22,3,Technical Degree,1,Male,Research Scientist,Divorced,3,1,4,1,No,No
1696,34,Travel_Rarely,3986,4,11958,Research & Development,5,2,Medical,2,Male,Laboratory Technician,Married,3,3,15,4,No,No
1697,60,Travel_Rarely,10883,4,43532,Research & Development,1,4,Medical,3,Male,Healthcare Representative,Divorced,4,2,1,0,No,No
1698,33,Travel_Rarely,2028,2,6084,Research & Development,21,3,Medical,2,Male,Laboratory Technician,Married,3,6,14,2,No,No
1700,37,Travel_Frequently,9525,4,28575,Sales,1,4,Medical,3,Male,Sales Executive,Divorced,3,2,6,1,No,No
1701,34,Travel_Rarely,2929,4,8787,Research & Development,19,3,Life Sciences,2,Female,Research Scientist,Married,3,3,10,8,No,No
1702,23,Travel_Rarely,2275,4,9100,Sales,7,3,Life Sciences,3,Male,Sales Representative,Divorced,4,2,3,0,Yes,Yes
1703,44,Travel_Rarely,7879,4,23637,Research & Development,2,3,Life Sciences,3,Female,Healthcare Representative,Married,3,2,8,6,Yes,No
1704,35,Travel_Frequently,4930,4,14790,Research & Development,2,4,Medical,1,Male,Research Scientist,Single,3,2,5,1,Yes,No
1706,43,Travel_Rarely,7847,4,23541,Sales,2,3,Medical,4,Male,Sales Executive,Married,3,3,10,8,Yes,No
1707,24,Travel_Rarely,4401,3,13203,Research & Development,9,3,Medical,3,Male,Research Scientist,Married,3,1,5,0,No,No
1708,41,Travel_Rarely,9241,3,27723,Sales,6,3,Marketing,4,Male,Sales Executive,Single,3,3,10,8,No,No
1709,29,Travel_Rarely,2974,3,8922,Research & Development,9,4,Medical,4,Female,Laboratory Technician,Married,3,2,5,1,No,No
1710,36,Travel_Rarely,4502,4,13506,Sales,2,4,Life Sciences,3,Female,Sales Representative,Single,3,2,13,6,No,No
1712,45,Non-Travel,10748,3,42992,Research & Development,1,1,Life Sciences,3,Male,Healthcare Representative,Married,4,3,23,14,No,No
1714,24,Travel_Rarely,1555,3,4665,Human Resources,22,1,Human Resources,4,Male,Human Resources,Married,3,2,1,0,No,Yes
1716,47,Travel_Frequently,12936,3,38808,Sales,9,3,Life Sciences,3,Male,Sales Executive,Married,3,3,23,14,No,Yes
1718,26,Travel_Rarely,2305,3,6915,Research & Development,17,4,Medical,4,Male,Laboratory Technician,Married,3,3,3,0,No,No
1719,45,Travel_Rarely,16704,2,50112,Research & Development,28,2,Technical Degree,4,Female,Research Director,Single,3,2,21,8,No,No
1720,32,Travel_Frequently,3433,3,10299,Research & Development,10,3,Life Sciences,1,Male,Research Scientist,Married,3,3,5,1,No,No
1721,31,Travel_Rarely,3477,3,10431,Research & Development,2,4,Life Sciences,2,Male,Laboratory Technician,Married,3,2,5,0,No,No
1722,41,Non-Travel,6430,2,19290,Human Resources,4,3,Human Resources,3,Male,Human Resources,Married,3,4,3,1,No,No
1724,40,Travel_Rarely,6516,1,19548,Research & Development,8,2,Life Sciences,2,Female,Manufacturing Director,Married,3,3,1,0,Yes,No
1725,24,Travel_Rarely,3907,1,11721,Research & Development,29,1,Medical,2,Male,Laboratory Technician,Divorced,3,2,6,1,No,No
1727,46,Travel_Rarely,5562,2,16686,Research & Development,13,4,Life Sciences,3,Male,Healthcare Representative,Single,3,3,10,0,No,No
1728,35,Travel_Rarely,6883,3,20649,Research & Development,27,4,Life Sciences,4,Male,Manufacturing Director,Married,3,3,7,0,No,No
1729,30,Travel_Rarely,2862,4,8586,Research & Development,16,1,Life Sciences,2,Male,Research Scientist,Married,3,2,10,0,No,No
1731,47,Non-Travel,4978,2,14934,Sales,2,4,Marketing,3,Male,Sales Executive,Married,3,3,1,0,No,No
1732,46,Travel_Rarely,10368,4,31104,Sales,2,3,Life Sciences,3,Male,Sales Executive,Divorced,3,5,10,0,Yes,No
1733,36,Travel_Rarely,6134,1,18402,Sales,13,5,Marketing,2,Male,Sales Executive,Divorced,3,3,2,2,Yes,Yes
1734,32,Travel_Rarely,6735,2,20205,Sales,1,2,Life Sciences,1,Male,Sales Executive,Single,3,2,0,0,No,Yes
1735,23,Travel_Rarely,3295,2,9885,Research & Development,4,1,Medical,3,Female,Laboratory Technician,Single,3,3,3,1,No,No
1736,31,Travel_Frequently,5238,4,20952,Research & Development,24,1,Technical Degree,4,Female,Manufacturing Director,Single,4,3,5,1,No,No
1737,39,Non-Travel,6472,4,19416,Research & Development,1,3,Life Sciences,4,Male,Laboratory Technician,Married,3,2,9,5,Yes,No
1739,32,Travel_Rarely,9610,3,28830,Sales,19,3,Life Sciences,4,Male,Sales Executive,Married,3,2,4,0,No,No
1740,40,Travel_Rarely,19833,2,59499,Sales,7,4,Medical,2,Male,Manager,Single,3,3,21,12,No,No
1744,45,Travel_Rarely,9756,3,39024,Human Resources,4,3,Life Sciences,3,Female,Human Resources,Married,4,2,5,0,No,No
1745,30,Travel_Frequently,4968,1,14904,Research & Development,2,4,Technical Degree,4,Female,Research Scientist,Single,3,2,9,0,No,No
1746,24,Travel_Frequently,2145,4,6435,Human Resources,10,3,Medical,1,Male,Human Resources,Married,3,2,2,2,No,No
1747,30,Travel_Frequently,2180,4,6540,Human Resources,8,3,Human Resources,3,Female,Human Resources,Divorced,3,0,4,1,No,Yes
1749,31,Travel_Rarely,8346,3,25038,Sales,5,3,Technical Degree,1,Male,Sales Executive,Married,3,3,5,0,No,No
1751,27,Travel_Rarely,3445,4,10335,Research & Development,8,3,Medical,3,Female,Research Scientist,Single,3,5,6,1,No,No
1752,29,Travel_Rarely,2760,2,8280,Sales,9,3,Marketing,2,Female,Sales Representative,Single,3,3,2,2,No,Yes
1753,29,Travel_Frequently,6294,3,18882,Research & Development,1,3,Life Sciences,4,Male,Healthcare Representative,Single,3,5,3,0,Yes,No
1754,30,Travel_Rarely,7140,1,21420,Sales,15,2,Marketing,3,Male,Sales Executive,Divorced,3,2,7,1,No,No
1755,34,Travel_Rarely,2932,4,8796,Research & Development,2,4,Medical,4,Male,Research Scientist,Married,3,3,5,1,Yes,No
1756,33,Non-Travel,5147,2,15441,Sales,2,3,Marketing,4,Female,Sales Executive,Single,3,2,11,1,No,No
1757,49,Travel_Rarely,4507,4,13521,Sales,11,4,Marketing,4,Female,Sales Executive,Single,3,1,5,0,No,No
1758,33,Travel_Rarely,8564,1,34256,Sales,16,3,Life Sciences,1,Female,Sales Executive,Single,4,2,0,0,Yes,Yes
1760,38,Travel_Frequently,2468,2,7404,Research & Development,2,2,Medical,3,Female,Laboratory Technician,Married,3,4,6,0,No,No
1761,31,Travel_Rarely,8161,3,24483,Sales,16,4,Marketing,1,Male,Sales Executive,Married,3,2,1,0,No,Yes
1762,29,Travel_Rarely,2109,1,6327,Research & Development,4,3,Technical Degree,4,Female,Research Scientist,Divorced,3,2,1,0,No,No
1763,30,Travel_Rarely,5294,3,15882,Research & Development,16,3,Life Sciences,3,Male,Healthcare Representative,Married,3,3,7,1,No,No
1764,32,Non-Travel,2718,2,8154,Research & Development,5,4,Technical Degree,2,Male,Research Scientist,Single,3,3,7,0,No,No
1766,38,Travel_Rarely,5811,4,17433,Research & Development,18,3,Medical,2,Male,Healthcare Representative,Married,3,2,1,1,Yes,No
1767,43,Travel_Frequently,2437,3,7311,Research & Development,17,3,Technical Degree,3,Male,Research Scientist,Married,3,4,1,0,Yes,Yes
1768,42,Travel_Rarely,2766,2,11064,Research & Development,12,3,Medical,2,Male,Laboratory Technician,Divorced,4,6,5,0,No,No
1770,55,Travel_Rarely,19038,1,57114,Research & Development,2,3,Medical,3,Male,Research Director,Married,3,2,1,0,No,No
1771,33,Non-Travel,3055,2,9165,Research & Development,4,3,Technical Degree,4,Male,Research Scientist,Divorced,3,2,9,1,No,No
1772,41,Travel_Rarely,2289,1,9156,Research & Development,9,4,Life Sciences,3,Male,Laboratory Technician,Divorced,4,2,5,0,No,No
1774,34,Non-Travel,4001,3,12003,Sales,10,3,Life Sciences,4,Male,Sales Executive,Divorced,3,3,15,0,Yes,No
1775,53,Non-Travel,12965,3,51860,Research & Development,1,4,Medical,1,Female,Manufacturing Director,Married,4,2,3,0,Yes,No
1778,43,Travel_Rarely,3539,4,10617,Human Resources,2,3,Life Sciences,2,Male,Human Resources,Single,3,5,9,1,No,No
1779,34,Travel_Rarely,6029,4,18087,Sales,3,2,Life Sciences,4,Female,Sales Executive,Single,3,3,2,2,No,No
1780,21,Travel_Rarely,2679,2,8037,Sales,7,1,Marketing,2,Male,Sales Representative,Single,3,3,1,1,No,Yes
1782,38,Travel_Rarely,3702,3,11106,Research & Development,6,2,Other,4,Female,Laboratory Technician,Married,3,3,5,0,No,No
1783,22,Travel_Rarely,2398,1,7194,Research & Development,8,1,Medical,3,Female,Laboratory Technician,Married,3,6,1,0,Yes,Yes
1784,31,Travel_Rarely,5468,4,16404,Sales,29,4,Marketing,1,Female,Sales Executive,Married,3,3,12,5,No,No
